0.1,134.031408353
0.2,122.894826813
0.3,101.699940711
0.4,76.2802855578
0.5,59.6091360638
0.6,52.395159284
0.7,40.9370438773
0.8,25.0757699613
0.9,13.5117073678
1.0,25.7709468858
1.1,35.336710942
1.2,39.1417107681
1.3,36.3310595716
1.4,41.5183293469
1.5,47.3253346323
1.6,38.3582201578
1.7,34.7574395715
1.8,30.8842570388
1.9,43.8850660706
